Purchasing Document,Company Code,Purchasing Doc. Type,Deletion indicator,Currency,Exchange Rate
4300064859,1100,ZDOM,,INR,1.0
4300064861,1100,ZDOM,,INR,1.0
4300064862,1100,ZDOM,,INR,1.0
4300064863,1100,ZDOM,,INR,1.0
4300064864,1100,ZDOM,,INR,1.0
4300064865,1100,ZDOM,,INR,1.0
4300064866,1100,ZDOM,,INR,1.0
4300064867,1100,ZDOM,,INR,1.0
4300064868,1100,ZDOM,,INR,1.0
4300064869,1100,ZDOM,,INR,1.0
4300064871,1100,ZDOM,,INR,1.0
4300064872,1100,ZDOM,,INR,1.0
4300064873,1100,ZDOM,,INR,1.0
4300064874,1100,ZDOM,,INR,1.0
4300064875,1100,ZDOM,,INR,1.0
4300064876,1100,ZDOM,,INR,1.0
4300064877,1100,ZDOM,,,1.0
4300064878,1100,ZDOM,,INR,1.0
4300064879,1100,ZDOM,,INR,1.0
4300064880,1100,ZDOM,,INR,1.0
4300064881,1100,ZDOM,,INR,1.0
4300064882,1100,ZDOM,,INR,1.0
4300064883,1100,ZDOM,,INR,1.0
4300064884,1100,ZDOM,,INR,1.0
4300064885,1100,ZDOM,,INR,1.0
4300064886,1100,ZDOM,,INR,1.0
4300064887,1100,ZDOM,,INR,1.0
4300064888,1100,ZDOM,,INR,1.0
4300064889,1100,ZDOM,,INR,1.0
4300064890,1100,ZDOM,,INR,1.0
4300064891,1100,ZDOM,,INR,1.0
4300064892,1100,ZDOM,,INR,1.0
4300064893,1100,ZDOM,,INR,1.0
4300064894,1100,ZDOM,,INR,1.0
4300064895,1100,ZDOM,,,1.0
4300064896,1100,ZDOM,,INR,1.0
4300064897,1100,ZDOM,,INR,1.0
4300064898,1100,ZDOM,,INR,1.0
4300064899,1100,ZDOM,,INR,1.0
4300064900,1100,ZDOM,,INR,1.0
4300064901,1100,ZDOM,,INR,1.0
4300064902,1100,ZDOM,,INR,1.0
4300064903,1100,ZDOM,,INR,1.0
4300064904,1100,ZDOM,,INR,1.0
4300064906,1100,ZDOM,,INR,1.0
4300064907,1100,ZDOM,,INR,1.0
4300064908,1100,ZDOM,,INR,1.0
4300064909,1100,ZDOM,,INR,1.0
4300064910,1100,ZDOM,,INR,1.0
4300064911,1100,ZDOM,,INR,1.0
4300064912,1100,ZDOM,,INR,1.0
4300064913,1100,ZDOM,,INR,1.0
4300064914,1100,ZDOM,,INR,1.0
4300064915,1100,ZDOM,,INR,1.0
4300064916,1100,ZDOM,,INR,1.0
4300064917,1100,ZDOM,,INR,1.0
4300064918,1100,ZDOM,,INR,1.0
4300064919,1100,ZDOM,,INR,1.0
4300064920,1100,ZDOM,,INR,1.0
4300064921,1100,ZDOM,,INR,1.0
4300064922,1100,ZDOM,,INR,1.0
4300064923,1100,ZDOM,,INR,1.0
4300064924,1100,ZDOM,,INR,1.0
4300064925,1100,ZDOM,,INR,90.8
4300064926,1100,ZDOM,,INR,1.0
4300064927,1100,ZDOM,,INR,1.0
4300064928,1100,ZDOM,,INR,1.0
4300064929,1100,ZDOM,,INR,1.0
4300064930,1100,ZDOM,,INR,1.0
4300064931,1100,ZDOM,,INR,1.0
4300064932,1100,ZDOM,,INR,1.0
4300064933,1100,ZDOM,,INR,1.0
4300064934,1100,ZDOM,,INR,1.0
4300064935,1100,ZDOM,,INR,1.0
4300064936,1100,ZDOM,,INR,1.0
4300064937,1100,ZDOM,,INR,1.0
4300064939,1100,ZDOM,,INR,1.0
4300064940,1100,ZDOM,,INR,1.0
4300064941,1100,ZDOM,,INR,1.0
4300064942,1100,ZDOM,,INR,1.0
4300064943,1100,ZDOM,,INR,90.8
4300064944,1100,ZDOM,,INR,1.0
4300064945,1100,ZDOM,,INR,1.0
4300064946,1100,ZDOM,,INR,1.0
4300064947,1100,ZDOM,,INR,1.0
4300064948,1100,ZDOM,,INR,1.0
4300064949,1100,ZDOM,,INR,1.0
4300064950,1100,ZDOM,,INR,1.0
4300064951,1100,ZDOM,,INR,1.0
4300064952,1100,ZDOM,,INR,1.0
4300064953,1100,ZDOM,,INR,1.0
4300064954,1100,ZDOM,,INR,1.0
4300064955,1100,ZDOM,,INR,1.0
4300064956,1100,ZDOM,,INR,1.0
4300064957,1100,ZDOM,,INR,1.0
4300064958,1100,ZDOM,,INR,1.0
4300064960,1100,ZDOM,,INR,1.0
4300064961,1100,ZDOM,,INR,1.0
4300064962,1100,ZDOM,,INR,1.0
4300064963,1100,ZDOM,,INR,1.0
4300064964,1100,ZDOM,,INR,1.0
4300064965,1100,ZDOM,,INR,1.0
4300064966,1100,ZDOM,,INR,1.0
4300064967,1100,ZDOM,,INR,1.0
4300064968,1100,ZDOM,,INR,1.0
4300064970,1100,ZDOM,,INR,1.0
4300064971,1100,ZDOM,,INR,1.0
4300064972,1100,ZDOM,,INR,1.0
4300064973,1100,ZDOM,,INR,1.0
4300064974,1100,ZDOM,,INR,1.0
4300064975,1100,ZDOM,,INR,1.0
4300064976,1100,ZDOM,,INR,1.0
4300064977,1100,ZDOM,,INR,1.0
4300064978,1100,ZDOM,,INR,1.0
4300064979,1100,ZDOM,,INR,1.0
4300064980,1100,ZDOM,,INR,1.0
4300064981,1100,ZDOM,,INR,1.0
4300064982,1100,ZDOM,,INR,1.0
4300064983,1100,ZDOM,,INR,1.0
4300064984,1100,ZDOM,,INR,1.0
4300064985,1100,ZDOM,,INR,1.0
4300064986,1100,ZDOM,,INR,1.0
4300064987,1100,ZDOM,,INR,1.0
4300064988,1100,ZDOM,,INR,1.0
4300064989,1100,ZDOM,,INR,1.0
4300064990,1100,ZDOM,,INR,1.0
4300064991,1100,ZDOM,,INR,1.0
4300064992,1100,ZDOM,,INR,1.0
4300064993,1100,ZDOM,,INR,1.0
4300064994,1100,ZDOM,,INR,1.0
4300064996,1100,ZDOM,,INR,1.0
4300064997,1100,ZDOM,,INR,1.0
4300064998,1100,ZDOM,,INR,1.0
4300064999,1100,ZDOM,,INR,1.0
4300065000,1100,ZDOM,,INR,1.0
4300065001,1100,ZDOM,,INR,1.0
4300065002,1100,ZDOM,,,1.0
4300065003,1100,ZDOM,,INR,1.0
4300065004,1100,ZDOM,,INR,1.0
4300065005,1100,ZDOM,,INR,1.0
4300065006,1100,ZDOM,,INR,1.0
4300065007,1100,ZDOM,,INR,1.0
4300065008,1100,ZDOM,,INR,1.0
4300065009,1100,ZDOM,,INR,1.0
4300065010,1100,ZDOM,,,1.0
4300065011,1100,ZDOM,,INR,1.0
4300065012,1100,ZDOM,,INR,1.0
4300065013,1100,ZDOM,,INR,1.0
4300065014,1100,ZDOM,,,1.0
4300065015,1100,ZDOM,,INR,1.0
4300065016,1100,ZDOM,,INR,1.0
4300065017,1100,ZDOM,,INR,1.0
4300065018,1100,ZDOM,,INR,1.0
4300065019,1100,ZDOM,,INR,1.0
4300065020,1100,ZDOM,,INR,1.0
4300065021,1100,ZDOM,,INR,1.0
4300065022,1100,ZDOM,,INR,1.0
4300065023,1100,ZDOM,,INR,1.0
4300065024,1100,ZDOM,,INR,1.0
4300065025,1100,ZDOM,,,1.0
4300065026,1100,ZDOM,,INR,1.0
4300065027,1100,ZDOM,,INR,1.0
4300065028,1100,ZDOM,,INR,1.0
4300065029,1100,ZDOM,,INR,1.0
4300065030,1100,ZDOM,,INR,1.0
4300065031,1100,ZDOM,,INR,1.0
4300065032,1100,ZDOM,,INR,1.0
4300065033,1100,ZDOM,,INR,1.0
4300065034,1100,ZDOM,,INR,1.0
4300065035,1100,ZDOM,,INR,1.0
4300065036,1100,ZDOM,,INR,1.0
4300065038,1100,ZDOM,,INR,1.0
4300065039,1100,ZDOM,,INR,1.0
4300065040,1100,ZDOM,,INR,1.0
4300065041,1100,ZDOM,,INR,1.0
4300065042,1100,ZDOM,,INR,1.0
4300065043,1100,ZDOM,,INR,1.0
4300065044,1100,ZDOM,,INR,1.0
4300065045,1100,ZDOM,,INR,1.0
4300065046,1100,ZDOM,,INR,1.0
4300065047,1100,ZDOM,,INR,1.0
4300065048,1100,ZDOM,,INR,1.0
4300065049,1100,ZDOM,,INR,1.0
4300065050,1100,ZDOM,,INR,1.0
4300065051,1100,ZDOM,,INR,1.0
4300065052,1100,ZDOM,,INR,1.0
4300065053,1100,ZDOM,,INR,1.0
4300065054,1100,ZDOM,,INR,1.0
4300065055,1100,ZDOM,,INR,1.0
4300065056,1100,ZDOM,,INR,1.0
4300065057,1100,ZDOM,,INR,1.0
4300065058,1100,ZDOM,,INR,1.0
4300065059,1100,ZDOM,,INR,1.0
4300065060,1100,ZDOM,,INR,1.0
4300065061,1100,ZDOM,,INR,1.0
4300065062,1100,ZDOM,,INR,1.0
4300065063,1100,ZDOM,,INR,1.0
4300065064,1100,ZDOM,,INR,1.0
4300065065,1100,ZDOM,,INR,90.8
4300065066,1100,ZDOM,,INR,1.0
4300065067,1100,ZDOM,,INR,1.0
4300065068,1100,ZDOM,,INR,1.0
4300065069,1100,ZDOM,,INR,1.0
4300065070,1100,ZDOM,,INR,1.0
4300065071,1100,ZDOM,,INR,1.0
4300065072,1100,ZDOM,,INR,1.0
4300065073,1100,ZDOM,,INR,1.0
4300065074,1100,ZDOM,,INR,1.0
4300065075,1100,ZDOM,,INR,1.0
4300065076,1100,ZDOM,,INR,1.0
4300065077,1100,ZDOM,,INR,1.0
4300065078,1100,ZDOM,,INR,1.0
4300065079,1100,ZDOM,,INR,1.0
4300065080,1100,ZDOM,,INR,1.0
4300065081,1100,ZDOM,,INR,1.0
4300065082,1100,ZDOM,,INR,1.0
4300065083,1100,ZDOM,,INR,1.0
4300065084,1100,ZDOM,,INR,1.0
4300065085,1100,ZDOM,,INR,1.0
4300065086,1100,ZDOM,,INR,1.0
4300065087,1100,ZDOM,,INR,1.0
4300065088,1100,ZDOM,,INR,1.0
4300065089,1100,ZDOM,,INR,1.0
4300065090,1100,ZDOM,,INR,1.0
4300065091,1100,ZDOM,,INR,1.0
4300065092,1100,ZDOM,,INR,1.0
4300065093,1100,ZDOM,,INR,1.0
4300065094,1100,ZDOM,,INR,1.0
4300065095,1100,ZDOM,,INR,1.0
4300065096,1100,ZDOM,,INR,1.0
4300065097,1100,ZDOM,,INR,1.0
4300065098,1100,ZDOM,,INR,1.0
4300065099,1100,ZDOM,,INR,1.0
4300065100,1100,ZDOM,,INR,1.0
4300065101,1100,ZDOM,,INR,1.0
4300065102,1100,ZDOM,,INR,1.0
4300065103,1100,ZDOM,,INR,1.0
4300065104,1100,ZDOM,,INR,1.0
4300065105,1100,ZDOM,,INR,1.0
4300065106,1100,ZDOM,,INR,1.0
4300065107,1100,ZDOM,,INR,1.0
4300065108,1100,ZDOM,,INR,1.0
4300065109,1100,ZDOM,,INR,1.0
4300065110,1100,ZDOM,,INR,1.0
4300065111,1100,ZDOM,,INR,1.0
4300065112,1100,ZDOM,,INR,1.0
4300065113,1100,ZDOM,,INR,1.0
4300065114,1100,ZDOM,,INR,1.0
4300065115,1100,ZDOM,,INR,1.0
4300065116,1100,ZDOM,,INR,1.0
4300065117,1100,ZDOM,,INR,1.0
4300065118,1100,ZDOM,,INR,1.0
4300065119,1100,ZDOM,,INR,1.0
4300065120,1100,ZDOM,,INR,1.0
4300065121,1100,ZDOM,,INR,1.0
4300065122,1100,ZDOM,,INR,1.0
4300065123,1100,ZDOM,,INR,1.0
4300065124,1100,ZDOM,,INR,1.0
4300065125,1100,ZDOM,,INR,1.0
4300065126,1100,ZDOM,,INR,1.0
4300065127,1100,ZDOM,,INR,1.0
4300065128,1100,ZDOM,,INR,1.0
4300065129,1100,ZDOM,,INR,1.0
4300065130,1100,ZDOM,,INR,1.0
4300065131,1100,ZDOM,,INR,1.0
4300065132,1100,ZDOM,,INR,1.0
4300065133,1100,ZDOM,,INR,1.0
4300065134,1100,ZDOM,,INR,1.0
4300065135,1100,ZDOM,,INR,1.0
4300065136,1100,ZDOM,,INR,1.0
4300065137,1100,ZDOM,,INR,1.0
4300065138,1100,ZDOM,,INR,1.0
4300065139,1100,ZDOM,,INR,1.0
4300065140,1100,ZDOM,,INR,1.0
4300065141,1100,ZDOM,,,1.0
4300065142,1100,ZDOM,,INR,90.8
4300065143,1100,ZDOM,,INR,1.0
4300065144,1100,ZDOM,,INR,1.0
4300065145,1100,ZDOM,,INR,1.0
4300065146,1100,ZDOM,,,1.0
4300065147,1100,ZDOM,,,1.0
4300065148,1100,ZDOM,,INR,1.0
4300065149,1100,ZDOM,,INR,1.0
4300065150,1100,ZDOM,,INR,1.0
4300065151,1100,ZDOM,,INR,1.0
4300065152,1100,ZDOM,,INR,1.0
4300065153,1100,ZDOM,,INR,1.0
4300065154,1100,ZDOM,,INR,1.0
4300065155,1100,ZDOM,,INR,1.0
4300065156,1100,ZDOM,,INR,1.0
4300065157,1100,ZDOM,,INR,1.0
4300065158,1100,ZDOM,,INR,1.0
4300065159,1100,ZDOM,,INR,1.0
4300065160,1100,ZDOM,,INR,1.0
4300065161,1100,ZDOM,,INR,1.0
4300065162,1100,ZDOM,,INR,1.0
4300065163,1100,ZDOM,,INR,1.0
4300065164,1100,ZDOM,,INR,1.0
4300065165,1100,ZDOM,,INR,1.0
4300065166,1100,ZDOM,,INR,1.0
4300065167,1100,ZDOM,,INR,1.0
4300065168,1100,ZDOM,,INR,1.0
4300065169,1100,ZDOM,,INR,1.0
4300065170,1100,ZDOM,,INR,1.0
4300065171,1100,ZDOM,,INR,1.0
4300065172,1100,ZDOM,,INR,1.0
4300065173,1100,ZDOM,,INR,1.0
4300065174,1100,ZDOM,,INR,1.0
4300065175,1100,ZDOM,,INR,1.0
4300065176,1100,ZDOM,,INR,1.0
4300065178,1100,ZDOM,,INR,1.0
4300065179,1100,ZDOM,,INR,1.0
4300065180,1100,ZDOM,,,1.0
4300065181,1100,ZDOM,,INR,1.0
4300065182,1100,ZDOM,,INR,1.0
4300065183,1100,ZDOM,,INR,1.0
4300065184,1100,ZDOM,,INR,1.0
4300065185,1100,ZDOM,,INR,1.0
4300065186,1100,ZDOM,,INR,1.0
4300065187,1100,ZDOM,,INR,1.0
4300065188,1100,ZDOM,,INR,1.0
4300065189,1100,ZDOM,,INR,1.0
4300065190,1100,ZDOM,,INR,1.0
4300065191,1100,ZDOM,,INR,1.0
4300065192,1100,ZDOM,,INR,1.0
4300065193,1100,ZDOM,,INR,1.0
4300065194,1100,ZDOM,,INR,1.0
4300065195,1100,ZDOM,,INR,1.0
4300065196,1100,ZDOM,,INR,1.0
4300065197,1100,ZDOM,,INR,1.0
4300065198,1100,ZDOM,,INR,1.0
4300065199,1100,ZDOM,,INR,1.0
4300065200,1100,ZDOM,,INR,1.0
4300065201,1100,ZDOM,,INR,1.0
4300065202,1100,ZDOM,,INR,1.0
4300065203,1100,ZDOM,,INR,1.0
4300065204,1100,ZDOM,,INR,1.0
4300065205,1100,ZDOM,,INR,1.0
4300065206,1100,ZDOM,,INR,1.0
4300065207,1100,ZDOM,,INR,1.0
4300065208,1100,ZDOM,,INR,1.0
4300065209,1100,ZDOM,,INR,1.0
4300065210,1100,ZDOM,,INR,1.0
4300065211,1100,ZDOM,,INR,1.0
4300065212,1100,ZDOM,,INR,1.0
4300065213,1100,ZDOM,,INR,1.0
4300065214,1100,ZDOM,,INR,1.0
4300065215,1100,ZDOM,,INR,1.0
4300065216,1100,ZDOM,,INR,1.0
4300065217,1100,ZDOM,,INR,1.0
4300065218,1100,ZDOM,,INR,1.0
4300065219,1100,ZDOM,,INR,1.0
4300065220,1100,ZDOM,,INR,1.0
4300065222,1100,ZDOM,,INR,1.0
4300065223,1100,ZDOM,,INR,1.0
4300065224,1100,ZDOM,,INR,1.0
4300065225,1100,ZDOM,,INR,1.0
4300065226,1100,ZDOM,,INR,1.0
4300065227,1100,ZDOM,,INR,1.0
4300065228,1100,ZDOM,,INR,1.0
4300065229,1100,ZDOM,,INR,1.0
4300065230,1100,ZDOM,,INR,1.0
4300065231,1100,ZDOM,,INR,1.0
4300065232,1100,ZDOM,,INR,1.0
4300065233,1100,ZDOM,,INR,1.0
4300065235,1100,ZDOM,,INR,1.0
4300065236,1100,ZDOM,,INR,1.0
4300065237,1100,ZDOM,,INR,1.0
4300065238,1100,ZDOM,,INR,1.0
4300065239,1100,ZDOM,,INR,1.0
4300065240,1100,ZDOM,,INR,1.0
4300065241,1100,ZDOM,,INR,1.0
4300065242,1100,ZDOM,,INR,1.0
4300065243,1100,ZDOM,,INR,1.0
4300065244,1100,ZDOM,,INR,1.0
4300065245,1100,ZDOM,,INR,1.0
4300065246,1100,ZDOM,,INR,1.0
4300065248,1100,ZDOM,,INR,1.0
4300065251,1100,ZDOM,,INR,1.0
4300065252,1100,ZDOM,,INR,1.0
4300065253,1100,ZDOM,,INR,1.0
4300065254,1100,ZDOM,,INR,1.0
4300065255,1100,ZDOM,,,1.0
4300065257,1100,ZDOM,,INR,1.0
4300065258,1100,ZDOM,,INR,1.0
4300065259,1100,ZDOM,,INR,1.0
4300065260,1100,ZDOM,,INR,1.0
4300065261,1100,ZDOM,,INR,1.0
4300065262,1100,ZDOM,,INR,1.0
4300065263,1100,ZDOM,,INR,1.0
4300065264,1100,ZDOM,,INR,1.0
4300065265,1100,ZDOM,,INR,1.0
4300065266,1100,ZDOM,,INR,1.0
4300065267,1100,ZDOM,,INR,1.0
4300065268,1100,ZDOM,,INR,1.0
4300065269,1100,ZDOM,,INR,1.0
4300065270,1100,ZDOM,,INR,1.0
4300065271,1100,ZDOM,,INR,1.0
4300065272,1100,ZDOM,,INR,1.0
4300065273,1100,ZDOM,,INR,1.0
4300065274,1100,ZDOM,,INR,1.0
4300065275,1100,ZDOM,,INR,1.0
4300065276,1100,ZDOM,,INR,1.0
4300065277,1100,ZDOM,,INR,1.0
4300065278,1100,ZDOM,,INR,1.0
4300065279,1100,ZDOM,,INR,1.0
4300065280,1100,ZDOM,,,1.0
4300065281,1100,ZDOM,,,1.0
4300065282,1100,ZDOM,,INR,1.0
4300065283,1100,ZDOM,,INR,1.0
4300065284,1100,ZDOM,,INR,1.0
4300065285,1100,ZDOM,,INR,1.0
4300065286,1100,ZDOM,,INR,1.0
4300065287,1100,ZDOM,,INR,1.0
4300065289,1100,ZDOM,,INR,1.0
4300065290,1100,ZDOM,,,1.0
4300065291,1100,ZDOM,,INR,1.0
4300065292,1100,ZDOM,,INR,1.0
4300065293,1100,ZDOM,,INR,1.0
4300065294,1100,ZDOM,,INR,1.0
4300065295,1100,ZDOM,,INR,1.0
4300065296,1100,ZDOM,,INR,1.0
4300065297,1100,ZDOM,,INR,1.0
4300065298,1100,ZDOM,,INR,1.0
4300065299,1100,ZDOM,,INR,1.0
4300065300,1100,ZDOM,,INR,1.0
4300065301,1100,ZDOM,,INR,1.0
4300065302,1100,ZDOM,,INR,1.0
4300065303,1100,ZDOM,,INR,1.0
4300065304,1100,ZDOM,,INR,1.0
4300065305,1100,ZDOM,,INR,1.0
4300065306,1100,ZDOM,,INR,1.0
4300065307,1100,ZDOM,,INR,1.0
4300065308,1100,ZDOM,,INR,1.0
4300065309,1100,ZDOM,,INR,1.0
4300065310,1100,ZDOM,,INR,1.0
4300065311,1100,ZDOM,,INR,1.0
4300065312,1100,ZDOM,,INR,1.0
4300065313,1100,ZDOM,,INR,1.0
4300065314,1100,ZDOM,,INR,1.0
4300065315,1100,ZDOM,,INR,1.0
4300065316,1100,ZDOM,,INR,1.0
4300065317,1100,ZDOM,,INR,1.0
4300065318,1100,ZDOM,,INR,1.0
4300065319,1100,ZDOM,,INR,1.0
4300065320,1100,ZDOM,,INR,1.0
4300065321,1100,ZDOM,,INR,1.0
4300065322,1100,ZDOM,,INR,1.0
4300065323,1100,ZDOM,,INR,1.0
4300065324,1100,ZDOM,,INR,1.0
4300065325,1100,ZDOM,,INR,1.0
4300065326,1100,ZDOM,,INR,1.0
4300065327,1100,ZDOM,,INR,1.0
4300065328,1100,ZDOM,,INR,1.0
4300065329,1100,ZDOM,,INR,1.0
4300065330,1100,ZDOM,,INR,1.0
4300065331,1100,ZDOM,,INR,1.0
4300065332,1100,ZDOM,,INR,1.0
4300065333,1100,ZDOM,,INR,1.0
4300065334,1100,ZDOM,,INR,1.0
4300065335,1100,ZDOM,,INR,1.0
4300065336,1100,ZDOM,,INR,1.0
4300065337,1100,ZDOM,,INR,1.0
4300065338,1100,ZDOM,,INR,1.0
4300065339,1100,ZDOM,,INR,1.0
4300065340,1100,ZDOM,,INR,1.0
4300065341,1100,ZDOM,,INR,1.0
4300065342,1100,ZDOM,,INR,1.0
4300065343,1100,ZDOM,,INR,1.0
4300065344,1100,ZDOM,,INR,1.0
4300065345,1100,ZDOM,,INR,1.0
4300065346,1100,ZDOM,,INR,1.0
4300065347,1100,ZDOM,,INR,1.0
4300065348,1100,ZDOM,,INR,1.0
4300065349,1100,ZDOM,,INR,1.0
4300065350,1100,ZDOM,,INR,1.0
4300065351,1100,ZDOM,,INR,1.0
4300065352,1100,ZDOM,,INR,1.0
4300065353,1100,ZDOM,,INR,1.0
4300065354,1100,ZDOM,,INR,1.0
4300065355,1100,ZDOM,,INR,1.0
4300065356,1100,ZDOM,,INR,1.0
4300065357,1100,ZDOM,,INR,1.0
4300065358,1100,ZDOM,,INR,1.0
4300065359,1100,ZDOM,,,1.0
4300065360,1100,ZDOM,,INR,1.0
4300065361,1100,ZDOM,,INR,1.0
4300065362,1100,ZDOM,,INR,1.0
4300065363,1100,ZDOM,,INR,1.0
4300065364,1100,ZDOM,,INR,1.0
4300065365,1100,ZDOM,,INR,1.0
4300065366,1100,ZDOM,,INR,1.0
4300065367,1100,ZDOM,,INR,1.0
4300065368,1100,ZDOM,,INR,1.0
4300065369,1100,ZDOM,,INR,1.0
4300065370,1100,ZDOM,,INR,1.0
4300065371,1100,ZDOM,,INR,1.0
4300065372,1100,ZDOM,,INR,1.0
4300065373,1100,ZDOM,,INR,1.0
4300065374,1100,ZDOM,,INR,1.0
4300065375,1100,ZDOM,,INR,1.0
4300065376,1100,ZDOM,,INR,1.0
4300065377,1100,ZDOM,,INR,1.0
4300065378,1100,ZDOM,,INR,1.0
4300065379,1100,ZDOM,,INR,1.0
4300065380,1100,ZDOM,,INR,1.0
4300065381,1100,ZDOM,,INR,1.0
4300065382,1100,ZDOM,,INR,1.0
4300065384,1100,ZDOM,,INR,1.0
4300065385,1100,ZDOM,,INR,1.0
4300065386,1100,ZDOM,,INR,1.0
4300065387,1100,ZDOM,,INR,1.0
4300065388,1100,ZDOM,,INR,1.0
4300065389,1100,ZDOM,,INR,1.0
4300065390,1100,ZDOM,,INR,1.0
4300065391,1100,ZDOM,,INR,1.0
4300065392,1100,ZDOM,,INR,1.0
4300065393,1100,ZDOM,,INR,1.0
4300065394,1100,ZDOM,,INR,1.0
4300065395,1100,ZDOM,,INR,1.0
4300065396,1100,ZDOM,,INR,1.0
4300065397,1100,ZDOM,,INR,1.0
4300065398,1100,ZDOM,,INR,1.0
4300065399,1100,ZDOM,,INR,1.0
4300065400,1100,ZDOM,,INR,1.0
4300065401,1100,ZDOM,,INR,1.0
4300065402,1100,ZDOM,,INR,1.0
4300065403,1100,ZDOM,,INR,1.0
4300065404,1100,ZDOM,,INR,1.0
4300065405,1100,ZDOM,,INR,1.0
4300065406,1100,ZDOM,,INR,1.0
4300065407,1100,ZDOM,,INR,1.0
4300065408,1100,ZDOM,,INR,1.0
4300065409,1100,ZDOM,,INR,1.0
4300065411,1100,ZDOM,,INR,1.0
4300065412,1100,ZDOM,,INR,1.0
4300065413,1100,ZDOM,,INR,1.0
4300065414,1100,ZDOM,,INR,1.0
4300065415,1100,ZDOM,,INR,1.0
4300065416,1100,ZDOM,,INR,1.0
4300065417,1100,ZDOM,,,1.0
4300065418,1100,ZDOM,,INR,1.0
4300065419,1100,ZDOM,,INR,1.0
4300065420,1100,ZDOM,,INR,1.0
4300065421,1100,ZDOM,,INR,1.0
4300065422,1100,ZDOM,,INR,1.0
4300065423,1100,ZDOM,,INR,1.0
4300065424,1100,ZDOM,,INR,1.0
4300065425,1100,ZDOM,,INR,1.0
4300065426,1100,ZDOM,,INR,1.0
4300065427,1100,ZDOM,,INR,1.0
4300065428,1100,ZDOM,,INR,1.0
4300065429,1100,ZDOM,,INR,1.0
4300065430,1100,ZDOM,,INR,1.0
4300065431,1100,ZDOM,,INR,1.0
4300065432,1100,ZDOM,,INR,1.0
4300065433,1100,ZDOM,,INR,1.0
4300065434,1100,ZDOM,,INR,1.0
4300065435,1100,ZDOM,,INR,1.0
4300065436,1100,ZDOM,,INR,1.0
4300065437,1100,ZDOM,,INR,1.0
4300065438,1100,ZDOM,,INR,1.0
4300065439,1100,ZDOM,,INR,1.0
4300065440,1100,ZDOM,,INR,1.0
4300065441,1100,ZDOM,,INR,1.0
4300065442,1100,ZDOM,,INR,1.0
4300065443,1100,ZDOM,,INR,1.0
4300065444,1100,ZDOM,,INR,1.0
4300065445,1100,ZDOM,,INR,1.0
4300065446,1100,ZDOM,,,1.0
4300065447,1100,ZDOM,,INR,1.0
4300065448,1100,ZDOM,,INR,1.0
4300065449,1100,ZDOM,,INR,1.0
4300065450,1100,ZDOM,,INR,1.0
4300065451,1100,ZDOM,,INR,1.0
4300065452,1100,ZDOM,,INR,1.0
4300065453,1100,ZDOM,,INR,1.0
4300065454,1100,ZDOM,,INR,1.0
4300065455,1100,ZDOM,,INR,1.0
4300065456,1100,ZDOM,,INR,1.0
4300065457,1100,ZDOM,,INR,1.0
4300065458,1100,ZDOM,,INR,1.0
4300065459,1100,ZDOM,,INR,1.0
4300065460,1100,ZDOM,,INR,1.0
4300065461,1100,ZDOM,,INR,1.0
4300065462,1100,ZDOM,,INR,1.0
4300065463,1100,ZDOM,,INR,1.0
4300065464,1100,ZDOM,,INR,1.0
4300065465,1100,ZDOM,,INR,1.0
4300065466,1100,ZDOM,,INR,1.0
4300065467,1100,ZDOM,,INR,1.0
4300065468,1100,ZDOM,,INR,1.0
4300065469,1100,ZDOM,,INR,1.0
4300065470,1100,ZDOM,,INR,1.0
4300065471,1100,ZDOM,,INR,1.0
4300065472,1100,ZDOM,,INR,1.0
4300065473,1100,ZDOM,,INR,1.0
4300065474,1100,ZDOM,,INR,1.0
4300065475,1100,ZDOM,,INR,1.0
4300065476,1100,ZDOM,,INR,1.0
4300065477,1100,ZDOM,,INR,1.0
4300065478,1100,ZDOM,,INR,1.0
4300065479,1100,ZDOM,,INR,1.0
4300065480,1100,ZDOM,,INR,1.0
4300065481,1100,ZDOM,,INR,1.0
4300065482,1100,ZDOM,,INR,1.0
4300065483,1100,ZDOM,,INR,1.0
4300065484,1100,ZDOM,,INR,1.0
4300065485,1100,ZDOM,,INR,1.0
4300065486,1100,ZDOM,,INR,1.0
4300065487,1100,ZDOM,,INR,1.0
4300065488,1100,ZDOM,,INR,1.0
4300065489,1100,ZDOM,,,1.0
4300065490,1100,ZDOM,,INR,1.0
4300065491,1100,ZDOM,,INR,1.0
4300065492,1100,ZDOM,,INR,1.0
4300065494,1100,ZDOM,,INR,1.0
4300065495,1100,ZDOM,,INR,1.0
4300065496,1100,ZDOM,,INR,1.0
4300065497,1100,ZDOM,,INR,1.0
4300065498,1100,ZDOM,,INR,1.0
4300065499,1100,ZDOM,,INR,1.0
4300065500,1100,ZDOM,,INR,1.0
4300065501,1100,ZDOM,,INR,1.0
4300065502,1100,ZDOM,,INR,1.0
4300065504,1100,ZDOM,,INR,1.0
4300065505,1100,ZDOM,,INR,1.0
4300065506,1100,ZDOM,,INR,1.0
4300065507,1100,ZDOM,,INR,1.0
4300065509,1100,ZDOM,,INR,1.0
4300065510,1100,ZDOM,,INR,1.0
4300065511,1100,ZDOM,,INR,1.0
4300065512,1100,ZDOM,,INR,1.0
4300065514,1100,ZDOM,,INR,1.0
4300065515,1100,ZDOM,,INR,1.0
